word,count
さくさく,159
しっとり,8
ザクザク,8
ボロボロ,6
ホロホロ,5
しっかり,5
サクッ,4
薄い,2
軽い,2
硬い,1
口当たり,1
ふわふわ,1
ほっこり,1
もっさり,1
ポソポソ,1
さっくり,1
ボリボリ,1
ほろほろ,1
強い,1
ポリポリ,1
モッチリ,1
ザクッ,1
堅い,1
ガリガリ,1
カリカリ,1
ホクホク,1
