word,count
こぼれ,1
ひとくち,1
デー,1
暗い,1
細い,1
実家,1
入れ忘れる,1
口当たり,1
わあ,1
評価,1
でく,1
引く,1
粗,1
しぼむ,1
厚み,1
品,1
計,1
喜,1
連,1
たす,1
オーブン,1
予定,1
完成,1
滅多,1
クリ,1
がんばる,1
多謝,1
ポロ,1
君,1
スキ,1
虜,1
堪る,1
許す,1
ちょうど,1
切れる,1
小さな,1
そこ,1
スライス,1
パリ,1
切り分ける,1
カット,1
菓子,1
くう,1
さらに,1
週,1
サイズ,1
ぢ,1
更に,1
たぬき,1
控,1
いつ,1
デザート,1
ジャム,1
よくばる,1
毎回,1
元,1
付け,1
仲間,1
当たり,1
みるく,1
のり,1
もったいない,1
義父,1
こちら,1
黒糖,1
物凄い,1
出す,1
贅沢,1
変更,1
的,1
代,1
頂戴,1
お祝い,1
なのに,1
まぜる,1
号,1
丹精,1
カラフル,1
あっさり,1
皆さま,1
同じ,1
バター,1
大人気,1
ピクニック,1
ｃｍ,1
風,1
ついに,1
遅れ,1
先,1
おしゃれ,1
流す,1
どなた,1
フワッ,1
縮む,1
使う,1
去年,1
ほしい,1
使用,1
大事,1
りか,1
スウェーデン,1
匂い,1
しす,1
内緒,1
お洒落,1
かおり,1
よせる,1
バースデー,1
くださる,1
アルミ,1
へこむ,1
感触,1
つ,1
本日,1
焦る,1
高,1
俺,1
食い初め,1
塗る,1
真ん中,1
りこ,1
いくつ,1
いし,1
知れる,1
二つ,1
淵,1
翌日,1
クリスマス,1
６,1
まっ,1
けす,1
香り,1
おめかし,1
豆乳,1
年,1
姉,1
男子,1
綺麗,1
我が家,1
カリカリ,1
大学,1
メニュー,1
クセ,1
種類,1
好物,1
かかる,1
熱,1
泡立てる,1
さすが,1
切り口,1
弟,1
ショコラ,1
理想,1
たのしむ,1
ピッタリ,1
高校生,1
個,1
周り,1
そして,1
我慢,1
バー,1
苦手,1
ぜひ,1
ムース,1
今夜,1
控えめ,1
タイトル,1
新年,1
薔薇,1
豪華,1
義理,1
飾り付ける,1
パクパク,1
続く,1
足す,1
製作,1
まったり,1
続出,1
ぐちゃぐちゃ,1
遅れる,1
柔らか,1
やける,1
家,1
はず,1
寝かせる,1
嬉,1
サマ,1
号泣,1
貰う,1
入る,1
汗,1
まだ,1
成人,1
無くなる,1
２つ,1
親,1
売り切れ,1
頑固,1
上がる,1
ン,1
才,1
つもり,1
必要,1
こ,1
削る,1
経つ,1
当日,1
よく,1
あっ,1
かつ,1
有難う,1
毎日,1
クリーム,1
好,1
沿う,1
あっと,1
おじゃま,1
ココナッツ,1
仕様,1
雪化粧,1
どく,1
チャレンジ,1
バイト,1
落とし,1
すいません,1
ところ,1
売り切れる,1
盛り,1
じつは,1
勧め,1
むける,1
よろこぶ,1
レーズン,1
おすすめ,1
ホームステイ,1
可愛い,1
ほめる,1
こりゃ,1
家庭,1
持ち寄り,1
評判,1
撮る,1
さし,1
不器用,1
すい,1
止まる,1
おくる,1
あらゆる,1
親友,1
牛乳パック,1
調整,1
本命,1
常温,1
わたし,1
クルミ,1
開ける,1
あんまり,1
やわらかい,1
覚える,1
ぐるぐる,1
失礼,1
洋酒,1
修学旅行,1
はかる,1
残り,1
始める,1
よい,1
キレイ,1
見える,1
必ず,1
朝,1
粒,1
送る,1
お菓子,1
ウチ,1
柔らかい,1
どちら,1
がる,1
兄,1
安定,1
汚い,1
誰,1
お客様,1
マス,1
焼き立て,1
い,1
切る,1
ぴったり,1
不要,1
