word,count
ふわふわ,100
ふっくら,88
ジューシー,57
ぷっくり,37
ふんわり,31
ふわっ,24
フワフワ,19
しっかり,11
シャキシャキ,3
こってり,2
しっとり,2
まろやか,2
口当たり,2
パサパサ,1
濃厚,1
水気,1
柔らかい,1
ほわほわ,1
コク,1
べちゃっ,1
弾力,1
ジュワッ,1
