word,count
多め,1
唸る,1
練る,1
平,1
続く,1
まったり,1
なんとか,1
功,1
ぱぱっと,1
ギュッ,1
やける,1
昼休み,1
お供,1
暮らす,1
ちょっとした,1
引き続く,1
かも,1
快い,1
嬉,1
ふたり,1
貰う,1
そんな,1
ところで,1
２つ,1
溶かす,1
向き,1
鼻高々,1
ピン,1
待ち遠しい,1
なに,1
起こる,1
知らず,1
様子,1
いれる,1
つもり,1
菓子,1
前回,1
色,1
ひび割れ,1
遠い,1
ふんわり,1
驚愕,1
毎日,1
クリーム,1
薄っぺら,1
洋酒,1
先程,1
手伝う,1
自家製,1
丁度,1
地割れ,1
気泡,1
大成,1
短縮,1
背景,1
素材,1
信じる,1
ほどこす,1
こういう,1
考案,1
レパートリー,1
よろこぶ,1
もん,1
ハロ,1
き,1
不安,1
クランチ,1
しぼむ,1
取り合い,1
バッチリ,1
オリーブ,1
ほめる,1
なおかつ,1
者,1
知る,1
ドッシリ,1
もろ,1
決まる,1
確認,1
むっちゃ,1
アツアツ,1
バイト,1
ものすごい,1
ほっぺ,1
オススメ,1
予感,1
胡桃,1
すき,1
お雛様,1
圓,1
かたい,1
いす,1
本気,1
困る,1
カプチーノ,1
確か,1
むつ,1
姉妹,1
温かい,1
ボケ,1
ぼろぼろ,1
パフ,1
代用,1
常温,1
バザー,1
裏切る,1
好く,1
しまふ,1
予定,1
ほう,1
そんなに,1
ムラ,1
シンプル,1
ダム,1
クリ,1
取り寄せる,1
始める,1
ガマン,1
われる,1
高校,1
気味,1
出来上がり,1
解禁,1
無くなる,1
外す,1
模様,1
ロング,1
柔らかい,1
どちら,1
漬け,1
コップ,1
安定,1
ヘタ,1
あー,1
液体,1
ミント,1
特別,1
い,1
チップ,1
それに,1
あの,1
